sttn_no,sttn_name,longitude,latitude
02523,약수시장 남산타운동문,127.010785999,37.5516046313
02524,약수지구대,127.0121072041,37.5527928302
02605,남대문시장,126.9793240064,37.5613834641
02639,을지로입구역롯데호텔,126.9803053067,37.5658047183
02640,소공동웨스틴조선호텔,126.979645,37.564518
02641,서울광장,126.978885,37.565352
02643,광화문코리아나호텔,126.9767760218,37.5684226513
02649,서소문KAL빌딩,126.974319,37.563334
02652,동국대입구앰배서더호텔,127.0026102024,37.5597717116
02661,광화문,126.9767623328,37.568758756
02662,시청덕수궁,126.97677807,37.565471574
02664,바비엥스위트,126.9676372948,37.5651089852
02665,서울역,126.9728595843,37.5578195556
02669,명동역 세종호텔,126.986449,37.561088
02679,충무로역 호텔피제이,126.9955605031,37.5617180187
02680,남대문시장,126.9787309255,37.560967378
02681,이비스엠버서더호텔,126.982612619,37.5646093306
02682,프레이저플레이스,126.9692683016,37.5628476779
02685,서울역,126.971336,37.55816
02686,아카시아호텔 웨스턴코업레지던스,127.0034786985,37.5665506121
02687,을지로코업레지던스,127.0053974501,37.5662333554
02688,토요코인호텔 이비스버젯호텔,127.0089472544,37.5645913489
02692,약수역,127.0098978294,37.5537889625
02693,남산밀레니엄힐튼호텔,126.9759752961,37.5554665731
02694,서울역,126.9720456834,37.5580158041
02695,숭례문라마다&스위트호텔,126.9720684843,37.5606109591
02699,시청역더플라자호텔,126.9779059345,37.564156195
02706,시청 서울신문사,126.9773647244,37.568299316
02707,프레이저플레이스남대문,126.9762665716,37.5613760047
02708,프레이저플레이스남대문,126.9755365701,37.5610667807
02709,동대문역사문화공원,127.009245066,37.5653851887
02710,광희동더스프라지르서울동대문,127.007526,37.564536
02711,동대문디자인플라자DDP,127.009213,37.567853
02712,베이튼호텔,127.0026364414,37.5649993215
02901,광화문,126.9767086457,37.5689378963
02902,덕수궁,126.976726812,37.5655845504
02903,남대문시장,126.9753967375,37.5609231539
02904,명동,126.9856194882,37.5607583289
02905,남산골한옥마을,126.9924383581,37.5609950561
02906,앰버서더호텔,127.0026253879,37.5604635042
02907,신라호텔,127.0054272005,37.5583034007
02908,동대문디자인플라자 동대문시장,127.0085549376,37.5668754028
02909,서울애니메이션센터,126.9872529535,37.5585130207
02919,남산케이블카,126.9836038081,37.5551172888
02920,동대문디자인프라자,127.0091304267,37.5677625606
02921,방산 중부시장,126.9994422877,37.5668568761
02922,을지로3가,126.9923255915,37.5665349097
02923,을지로입구,126.981001305,37.5661309607
02925,명동입구,126.9823773959,37.5641874332
02926,신당동중앙시장,127.0194166277,37.5657553187
02927,남산오르미,126.9831348601,37.5581940477
03001,한강대교북단 LG유플러스,126.963121,37.524049
03002,한강대교북단 LG유플러스,126.9631848403,37.5243060629
03003,신용산역,126.966207,37.527293
03004,신용산역,126.9666192358,37.527920489
03005,용산우체국,126.9702350163,37.5314970129
03006,용산우체국,126.9705640624,37.5320503694
03007,삼각지역,126.973683,37.535181
03008,삼각지역,126.9741608708,37.5359845015
03009,숙대입구역,126.9725377982,37.543295633
03010,숙대입구역,126.9722320769,37.5437560216
03011,갈월동,126.9722373211,37.5509755993
03012,갈월동,126.9717081909,37.5495337218
03110,남영역,126.9719271804,37.542006922
03111,남영역,126.972069,37.541823
03119,신용산역3번출구,126.967351,37.528889
03120,서울드래곤시티,126.96306,37.53216
03121,용산역3번출구 용산차고지,126.964215,37.531808
03122,한강대교북단,126.96357,37.524968
03124,서계동,126.9693404702,37.5524743044
03125,서계동,126.969221961,37.5516704971
03126,청파동,126.970122,37.548992
03127,청파시장,126.9698626298,37.548679027
03128,숙대입구역 청파동주민센터,126.9707772395,37.5453812474
03129,숙대입구역 청파동주민센터,126.970416,37.545486
03130,남영역,126.971032,37.540813
03131,남영역,126.9706761392,37.5405702704
03132,용산전자상가17동,126.9660271002,37.5337792589
03133,용산전자상가19동,126.965707,37.533513
03134,용산전자상가10동,126.9619640523,37.5332725045
03135,용산전자상가12동,126.962168,37.533052
03136,용산전자상가 전자랜드,126.958328,37.532778
03137,용산전자상가 전자랜드,126.958339,37.533058
03138,원효대교북단,126.956112,37.531985
03139,용산경찰서,126.9691858135,37.5405032098
03140,용산경찰서,126.9690615428,37.5399994643
03141,용산꿈나무종합타운 원효로우체국,126.9669290534,37.5386139009
03142,용산e편한세상,126.965469,37.53746
03143,남정초등학교,126.9636632444,37.5363187485
03144,원효로2가,126.9629911361,37.536237441
03145,원효로2가사거리,126.9610704217,37.5349338369
03146,원효로3가,126.9581798302,37.5340407624
03147,원효로3가,126.9583248022,37.5337957151
03148,용암초등학교입구 이태원주공아파트,126.988666,37.544109
03149,이태원동남산대림아파트 용산동아파트,126.987478,37.539873
03150,용산한신아파트,126.9871086322,37.5398054732
03151,해방촌,126.986605,37.537816
03152,국군재정관리단,126.986848,37.537318
03153,용산구청,126.9912039368,37.5302839538
03154,용산구청,126.99116,37.529405
03155,한강중학교,126.992155,37.52545
03156,한강중학교앞,126.9924287738,37.5245025908
03157,서빙고역1번출구,126.989955,37.520046
03158,장충단로입구,127.002202,37.545795
03159,남산예술원,127.00204,37.544437
03160,서울중부기술교육원 블루스퀘어,127.0035397782,37.5415776794
03161,서울시중부기술교육원 블루스퀘어,127.0031776354,37.5411748997
03162,순천향대학병원,127.0057302453,37.5364422432
03163,순천향대학병원,127.0062993526,37.5356114027
03164,순천향대학병원,127.0054993584,37.5357934643
03165,순천향대학병원 한남오거리,127.0057290409,37.5354906847
03166,한남5거리,127.0083381045,37.5328656324
03167,남산도서관 용산도서관,126.980835,37.552282
03168,남산도서관 용산도서관,126.9811340112,37.5520442521
03169,후암약수터,126.98432,37.54869
03170,후암약수터,126.9841668777,37.548395263
03171,보성여중고입구,126.9858399758,37.5463968458
03172,보성여중고입구,126.9856317665,37.5462598541
03173,남산체육관,126.9927901963,37.5427038827
03174,남산체육관,126.992916961,37.5425047481
03175,하얏트호텔,126.996128,37.541753
03176,하얏트호텔,126.997422,37.540867
03177,용마루고개(서울자동차고등학교),126.9584647114,37.5406368923
03178,용마루고개 효창파크푸르지오아파트,126.9585520334,37.5402999129
03179,효창공원앞역 이봉창역사울림관,126.9619,37.539267
03180,효창공원앞역 이봉창역사울림관,126.962698,37.538826
03181,용산꿈나무종합타운 보건분소,126.9649997667,37.5384268178
03182,용산꿈나무종합타운 보건분소,126.964648,37.538295
03183,원효로제1동주민센터,126.966993,37.53766
03184,전쟁기념관,126.9768577525,37.5347586674
03185,전쟁기념관,126.975382,37.534652
03186,녹사평역,126.9851183494,37.5351069553
03187,녹사평역,126.9853046955,37.5347582183
03188,용산구청 이태원시장,126.99046,37.534375
03189,용산구청 이태원시장,126.990007,37.534113
03190,이태원역1번출구 해밀턴호텔,126.9929957924,37.5345183319
03191,이태원역4번출구 해밀턴호텔,126.993431,37.534355
03192,이태원119안전센터,126.996387,37.53479
03193,이태원119안전센터,126.997181,37.534605
03194,한남동주민센터,127.000468,37.537047
03195,한남동주민센터,127.000807,37.537013
03196,한강진역 블루스퀘어,127.001669577,37.5407264564
03197,한강진역 블루스퀘어,127.002023,37.54093
03198,서울역,126.973897,37.553622
03199,후암3거리,126.9765772255,37.5525408404
03200,후암시장,126.9770644706,37.5506891863
03201,후암시장,126.9775446282,37.5497467332
03202,용산중고,126.978182,37.54666
03203,용산중고,126.978350169,37.54679039
03204,후암동종점,126.9809588102,37.5466989277
03205,용산중고,126.977563,37.54574
03206,남영동주민센터,126.976872,37.545815
03207,남영동주민센터,126.9750573355,37.5453624049
03208,남영우체국,126.973235384,37.5451241168
03209,남영우체국,126.973482,37.54537
03210,한남시범아파트,127.0122607528,37.5379429734
03211,한남시범아파트,127.0126714787,37.5377041394
03212,한남동,127.0084445845,37.5339127002
03213,한남동,127.0087002913,37.5337549896
03214,이촌동동부센트레빌,126.966008,37.521567
03215,이촌동두산위브트레지움 한강대우아파트,126.967528,37.521573
03216,이촌1동충신교회앞,126.96848,37.521285
03217,이촌동한가람아파트 이촌역,126.9718842721,37.520656299
03218,이촌동한강맨션 이촌역,126.97271,37.52018
03219,신용산초등학교,126.974505,37.519848
03220,신용산초등학교 중경고등학교,126.976238,37.51908
03221,중경고등학교 이촌동강촌아파트,126.977522,37.518917
03222,이촌동점보아파트,126.9783561291,37.5183400338
03223,이촌동현대아파트,126.9787120007,37.5185336834
03224,금강병원 반도아파트,126.9811234284,37.517704332
03225,서빙고신동아아파트,126.985098,37.517927
03226,서빙고신동아아파트,126.985371435,37.5174859672
03227,만리동고개,126.962825,37.55167
03228,손기정체육공원,126.9664230215,37.5542153265
03229,숙대입구역,126.9708398554,37.5444252003
03230,남영역,126.9709244565,37.5422202391
03231,숙명여대도서관앞,126.9672216718,37.5448468654
03232,숙명여대도서관앞,126.9664464653,37.5448412411
03233,숙명여대정문,126.9641094647,37.5449594985
03234,숙명여대정문,126.9643096929,37.5451307674
03235,숙명여대후문 이봉창활동터,126.963307,37.546091
03236,효창공원후문,126.962579,37.546794
03237,한겨레신문사입구,126.9591928852,37.5458806239
03238,대한노인회,126.957683,37.5438
03239,효창운동장 효창동주민센터,126.9617671315,37.5422095196
03240,효창동주민센터 금양초등학교,126.9622336676,37.5416239572
03241,금양초등학교,126.962009,37.541299
03242,효창공원역,126.9610378658,37.5387860159
03243,도원삼성래미안아파트,126.9574338661,37.539776803
03244,도원삼성래미안아파트,126.9572103137,37.5396254142
03245,중앙하이츠빌라앞,126.960035,37.538013
03246,중앙하이츠빌라앞,126.959878,37.537972
03247,용문시장,126.960969,37.536348
03248,용문시장,126.9613595571,37.5359792047
03249,용산전자상가입구,126.9622225151,37.5345701678
03250,용산전자상가입구,126.961938,37.534658
03251,신용산 지하차도,126.963667,37.532835
03252,신용산 지하차도,126.9638381932,37.5325504129
03253,신용산역,126.9676784797,37.5300338589
03255,용산역,126.965822,37.528869
03256,용산푸르지오써밋,126.964759,37.527574
03257,용산푸르지오써밋,126.964573,37.527237
03258,용산역광장앞,126.9655853263,37.5282680291
03259,용산역사박물관 용산철도고등학교,126.9660149714,37.5255972846
03260,용산역사박물관 용산철도고등학교,126.967123,37.525305
03261,용산세무서,126.969243,37.523735
03262,용산세무서,126.970154424,37.5236213922
03263,이촌역,126.9739086458,37.5226689183
03264,이촌역,126.974028,37.522364
03265,국립중앙박물관용산가족공원,126.97865,37.520898
03266,국립중앙박물관용산가족공원,126.979955,37.520873
03267,서빙고역교차로,126.9899,37.520427
03268,서빙고초등학교,126.9908893645,37.5211711184
03269,한강중학교,126.991363,37.525117
03270,금호베스트빌앞,126.990717,37.522638
03272,서빙고동,126.9934202794,37.5198043185
03273,서빙고동주민센터,126.994885,37.520382
03274,동빙고동,126.996692,37.520817
03275,동빙고동,126.997038,37.521265
03276,보광신동아아파트삼성리버빌아파트,127.0020297105,37.5247380028
03277,보광동신동아아파트,127.0015149467,37.5256237907
03278,보광동주민센터,127.0005046107,37.5264591178
03279,기업은행보광동지점,126.999303,37.528008
03280,기업은행보광동지점,126.9988968458,37.5281820141
03281,한국폴리텍1대학,126.996792,37.530195
03282,한국폴리텍1대학,126.996572,37.530532
03283,이태원역 보광동입구,126.994165,37.533478
03284,이태원역 보광동입구,126.994222,37.53382
03285,한남역 용산노인종합복지관,127.006795706,37.5312239311
03286,한남역 용산노인종합복지관,127.007769858,37.5306687947
03287,이촌119안전센터 성촌공원,126.952943,37.530082
03288,성촌공원 포르쉐센터용산,126.9546065451,37.5301710306
03289,성촌공원 포르쉐센터용산,126.954351091,37.529747416
03290,이촌2동주민센터,126.9550639882,37.5277364382
03291,이촌2동주민센터,126.954862,37.527703
03292,이촌2동대림아파트 새남터성지,126.9563230524,37.5261753068
03293,이촌2동대림아파트 새남터성지,126.9561658719,37.5260292706
03294,서부이촌동입구,126.959497,37.523863
03295,이촌2동강변아파트,126.9597809746,37.5234462055
03296,원효2동산호아파트후문,126.950016,37.53226
03297,청암동강변삼성아파트,126.9482434807,37.5346144292
03298,청암동강변삼성아파트,126.9493177472,37.5339679073
03299,원효2동산호아파트,126.9505415559,37.5330177683
03300,원효2동산호아파트,126.9508277689,37.5331088986
03301,원효로풍전아파트,126.9535225314,37.5321286462
03302,원효로풍전아파트,126.9545135613,37.5323687724
03303,원효풍전아파트,126.955917,37.532743
03304,원효2동주민센터,126.951395,37.534494
03305,산천동리버힐삼성아파트,126.9511923413,37.5345003443
03306,산천동,126.953643,37.535322
03307,산천동,126.953382,37.535408
03308,신창동세방아파트,126.954955,37.535708
03309,신창동세방아파트,126.9549471079,37.5358300537
03310,남이장군사당,126.9578221125,37.5366080232
03311,남이장군사당,126.9577034507,37.5368238567
03312,새마을금고,126.9595337638,37.5370716239
03313,새마을금고,126.959197,37.537149
03319,순천향병원입구,127.0067505734,37.5326305473
03320,남산서울타워,126.991197,37.551016
